Longitude,Latitude
-7.398574,4.0772922
-7.4003912,4.0743005
-7.3991878,4.0746597
-7.3983213,4.0759847
-7.4013895,4.071429
-7.3983027,4.0730498
-7.4002662,4.074075
-7.3986782,4.0758648
-7.4010577,4.070939
-7.4005277,4.0715123
-7.400641,4.0740577
-7.3958037,4.0768672
-7.3896178,4.0749005
-7.3979538,4.0746655
-7.3983218,4.0730592
-7.395174,4.0770192
-7.4005243,4.0737427
-7.3987351,4.0732904
-7.3960285,4.0775534
-7.3966985,4.0769923
-7.3971334,4.0795109
-7.3980926,4.0738041
-7.3989272,4.075794
-7.4002236,4.0734462
-7.3865779,4.0770581
-7.3986478,4.0730478
-7.39785,4.07832
-7.3957864,4.076872
-7.395878,4.0768855
-7.392527,4.0761955
-7.3989502,4.0722695
-7.3974483,4.0779892
-7.3992312,4.0749715
-7.3994383,4.0744843
-7.3988444,4.0747343
-7.3137393,4.1366138
-7.3990648,4.0723823
-7.4010561,4.0717394
-7.3991084,4.071746
-7.3950509,4.0771174
-7.3984733,4.0764404
-7.3987897,4.0746881
-7.3969773,4.0763285
-7.3984084,4.07373
-7.3976758,4.0754162
-7.4003967,4.0725527
-7.3984278,4.0744042
-7.3991212,4.0734965
-7.3976132,4.0754388
-7.398777,4.0728633
-7.3973967,4.0757918
-7.3965232,4.0763265
-7.3967233,4.0793235
-7.3990192,4.0757157
-7.3968255,4.0799332
-7.3984477,4.0759702
-7.3983112,4.0738923
-7.400872,4.0716172
-7.398967,4.0729807
-7.398765,4.073814
-7.3983635,4.0754818
-7.398652,4.0751681
-7.3983171,4.0761149
-7.3968442,4.075515
-7.4000051,4.0748354
-7.3959881,4.07705
-7.3961605,4.076606
-7.3966206,4.0805188
-7.3955745,4.0764039
-7.3966956,4.0791302
-7.3988491,4.0723426
-7.3962588,4.0763045
-7.3922169,4.0743789
-7.3953526,4.0744409
-7.3977212,4.0742994
-7.3966366,4.0765017
-7.3990189,4.072535
-7.3983071,4.0762726
-7.40054,4.07213
-7.3949532,4.0773513
-7.3983352,4.0730117
-7.3996856,4.0737088
-7.3983542,4.0762826
-7.3958365,4.0772659
-7.3988773,4.0758833
-7.3953593,4.0775364
-7.3966898,4.0758124
-7.400144,4.0731006
-7.40059,4.0736197
-7.3986471,4.0755347
-7.3972564,4.0764027
-7.398184,4.0770064
-7.4009114,4.070404
-7.3788208,4.0641419
-7.3995544,4.0725107
-7.3987866,4.0750782
-7.3988838,4.0753057
-7.3998949,4.0754728
-7.4005887,4.0740154
-7.4006134,4.0735273
-7.4000801,4.0730053
-7.3990886,4.073466
-7.399096,4.0733205
-7.3951509,4.0714049
-7.3983219,4.0744546
-7.4000037,4.0733125
-7.3965213,4.0755113
-7.3996449,4.076002
-7.4008254,4.0704618
-7.398011,4.0743188
-7.3976081,4.0755893
-7.3963146,4.0758465
-7.3783454,4.0648533
-7.3997821,4.0740893
-7.3956626,4.0802934
-7.3993574,4.0746785
-7.3995279,4.0717476
-7.3989873,4.0746735
-7.3973185,4.0757027
-7.3982896,4.0744646
-7.3980582,4.075062
-7.4007296,4.0741155
-7.4000679,4.0729816
-7.3992336,4.0715117
-7.3993416,4.0752287
-7.3988104,4.073919
-7.3968072,4.0801557
-7.3975646,4.0745368
-7.3975396,4.0792472
-7.396878,4.0764503
-7.3864888,4.085577
-7.3970433,4.0758497
-7.3985845,4.075971
-7.3870414,4.0773387
-7.3957067,4.0770633
-7.4002867,4.0733321
-7.3971466,4.0797022
-7.398281,4.0777384
-7.3863501,4.0770068
-7.3977633,4.0779008
-7.3979281,4.0759491
-7.3972082,4.0797785
-7.3975114,4.0742076
-7.3973818,4.0756324
-7.3959491,4.0809139
-7.4009104,4.0715436
-7.3965917,4.0765272
-7.3958441,4.0717225
-7.3985965,4.0760634
-7.3981332,4.0746921
-7.3965671,4.0805887
-7.3984177,4.0737702
-7.3994476,4.075067
-7.3997404,4.0736578
-7.3981777,4.0740892
-7.3949403,4.077362
-7.4003018,4.0739188
-7.4005209,4.0719419
-7.3949536,4.0776649
-7.4001168,4.0716588
-7.3995848,4.0733351
-7.3985988,4.075877
-7.3963216,4.0774234
-7.3981693,4.0781584
-7.3862766,4.076926
-7.398069,4.0738134
-7.3975949,4.0776076
-7.3984611,4.0728833
-7.399147,4.0733209
-7.3996438,4.0744358
-7.3980601,4.0763511
-7.398257,4.0773243
-7.4003081,4.0744028
-7.3955693,4.0779409
-7.3960282,4.0770295
-7.3917453,4.0743217
-7.3992578,4.0737361
-7.3992147,4.0750495
-7.4002678,4.0733822
-7.3970693,4.0793339
-7.3984497,4.0768995
-7.3976152,4.074451
-7.4007413,4.0748342
-7.3990088,4.0770033
-7.4007802,4.0723102
-7.3971211,4.0761078
-7.399165,4.0725957
-7.3979451,4.0767044
-7.3978794,4.0752457
-7.399191,4.0725723
-7.3990186,4.0752055
-7.4005164,4.0720372
-7.3953225,4.078528
-7.3993691,4.0729086
-7.3960699,4.0775339
-7.3984642,4.0762996
-7.3971301,4.0795526
-7.3941656,4.0791856
-7.3981896,4.0778679
-7.396244,4.0778872
-7.3973907,4.0762886
-7.3990878,4.0734652
-7.3975213,4.075839
-7.4011509,4.0714983
-7.3959665,4.0770141
-7.3949899,4.0782112
-7.3780578,4.0645311
-7.3976222,4.075994
-7.3992786,4.0761245
-7.3983505,4.0749751
-7.3961706,4.0770903
-7.3982522,4.0773109
-7.4003313,4.073271
-7.4000062,4.0718975
-7.3960717,4.0769773
-7.3990288,4.0756397
-7.4006345,4.0744157
-7.3972013,4.0749682
-7.3981945,4.0748767
-7.3951908,4.076942
-7.3997852,4.0757085
-7.3982247,4.0741822
-7.3987042,4.0771242
-7.3973125,4.0678137
-7.3989578,4.072049
-7.3976978,4.0756225
-7.3991132,4.0750367
-7.4001745,4.0730647
-7.397442,4.078862
-7.397857,4.0751777
-7.3989987,4.0729195
-7.3991682,4.0750165
-7.3862815,4.0768723
-7.3947035,4.0772345
-7.396267,4.0763247
-7.3996458,4.0686025
-7.4005478,4.0725707
-7.3986622,4.0725852
-7.3999195,4.076136
-7.3996295,4.0686207
-7.3963442,4.0758097
-7.3956945,4.076613
-7.3978817,4.0724242
-7.3978725,4.0747107
-7.397085,4.0767617
-7.4007497,4.0732165
-7.3958347,4.0778667
-7.3983287,4.0776035
-7.395191,4.0766667
-7.3999658,4.0743722
-7.3981245,4.0769048
-7.4006882,4.0734357
-7.39836,4.0743327
-7.397286,4.0793105
-7.396637,4.077033
-7.3989237,4.0756582
-7.3986822,4.0729715
-7.3978895,4.0741357
-7.3969542,4.0785043
-7.3957955,4.0761067
-7.397496,4.0777598
-7.4005773,4.0748372
-7.397248,4.0758752
-7.3977365,4.0774232
-7.3989808,4.07748
-7.3986078,4.0745065
-7.3976705,4.0756037
-7.3990472,4.0724825
-7.3980115,4.0743353
-7.3990783,4.0755862
-7.3990962,4.0745338
-7.3990238,4.0756993
-7.3997602,4.0741563
-7.3951272,4.0779667
-7.394529,4.0786502
-7.3985842,4.0744267
-7.394998,4.0906943
-7.3966015,4.07617
-7.4000158,4.0678203
-7.399695,4.0722787
-7.3962342,4.0762857
-7.3993272,4.0751712
-7.3949422,4.0781262
-7.3955167,4.0777347
-7.4007592,4.0705527
-7.3977267,4.07468
-7.4006452,4.0741482
-7.4003448,4.0727182
-7.3962605,4.0770033
-7.3979068,4.0753638
-7.4006328,4.07336
-7.3996303,4.0723442
-7.400532,4.072104
-7.3996137,4.0763755
-7.3954008,4.0766817
-7.394358,4.0789255
-7.3963497,4.076581
-7.394996,4.0772052
-7.3982265,4.077403
-7.3995735,4.0733097
-7.400031,4.0742692
-7.399888,4.076183
-7.3992772,4.0752017
-7.3973282,4.0743565
-7.4005602,4.0745755
-7.3990463,4.0756045
-7.4006813,4.0713722
-7.3986462,4.077176
-7.3968042,4.0755572
-7.3980847,4.0753287
-7.3970037,4.0797272
-7.3953182,4.0767687
-7.3959495,4.0770515
-7.399399,4.0751542
-7.3991382,4.0727148
-7.3954872,4.076551
-7.395296,4.0772032
-7.3943542,4.0835975
-7.3968165,4.0800725
-7.3992007,4.0749708
-7.3983803,4.074565
-7.3964723,4.0769667
-7.3990457,4.0746613
-7.3899117,4.0746193
-7.3981485,4.0778888
-7.3989077,4.0721515
-7.4003787,4.0748155
-7.4007037,4.0734887
-7.3983088,4.073061
-7.4017495,4.0707485
-7.3979195,4.074726
-7.3959055,4.0774382
-7.3981813,4.0753305
-7.4068953,4.085476
-7.3986682,4.0779197
-7.4004805,4.0726078
-7.3989607,4.072048
-7.3953263,4.0771547
-7.399113,4.075051
-7.3861625,4.0839475
-7.3985987,4.0760108
-7.395758,4.0773815
-7.39719085693359,4.07542190551758
-7.39833526611328,4.07503814697266
-7.39812927246094,4.07373466491699
-7.400212,4.0739573
-7.3937728,4.0797141
-7.3967861,4.0768551
-7.3987415,4.0724755
-7.39975891113281,4.07568168640137
-7.3994194,4.0746667
-7.3976678,4.0739352
-7.396926,4.0749757
-7.3981,4.0756528
-7.397657,4.0780573
-7.3981222,4.0741482
-7.3970557,4.0798987
-7.3953748,4.0785005
-7.395476,4.0769602
-7.3954738,4.0781792
-7.3984972,4.0762958
-7.3994377,4.0750278
-7.3953323,4.076745
-7.398811,4.0724053
-7.3980868,4.0764395
-7.3993972,4.0751385
-7.3983663,4.0740977
-7.4010362,4.0717405
-7.3975215,4.077718
-7.398778,4.0759722
-7.4001433,4.0736167
-7.4000395,4.07273
-7.3990493,4.0751208
-7.3977615,4.0753548
-7.400582,4.0736385
-7.3957308,4.077014
-7.4004147,4.0738057
-7.397621,4.0739968
-7.3984982,4.076381
-7.3976022,4.0744537
-7.3873797,4.0813253
-7.3963583,4.0765828
-7.3995012,4.0750477
-7.3954885,4.07775
-7.3991778,4.0749628
-7.3947042,4.0779742
-7.3989823,4.0759757
-7.400207,4.0709145
-7.3958345,4.0772767
-7.3979032,4.077125
-7.3988958,4.0721675
-7.3996755,4.074279
-7.399053,4.0755945
-7.3961122,4.0780748
-7.3994187,4.0751042
-7.399154,4.074995
-7.396734,4.0771928
-7.3976628,4.0764213
-7.3988558,4.0774473
-7.3990213,4.0756925
-7.3963763,4.0777013
-7.397835,4.0730733
-7.3991712,4.0744708
-7.3965908,4.0754188
-7.3956515,4.0777985
-7.3991837,4.0769665
-7.3996603,4.073725
-7.3860297,4.0770158
-7.3990775,4.0756462
-7.3981485,4.0739872
-7.3964912,4.075588
-7.3979868,4.0754478
-7.3976862,4.0752575
-7.3970398,4.0783843
-7.3991375,4.0750057
-7.3969342,4.0757757
-7.398327,4.0730508
-7.3990325,4.0756163
-7.39773,4.0752905
-7.3867035,4.077074
-7.4010253,4.0719763
-7.3966272,4.0804992
-7.3789853,4.0646587
-7.3982138,4.0775653
-7.395115,4.0785662
-7.3971447,4.0750925
-7.397993,4.0739283
-7.3982372,4.0757433
-7.3946968,4.077208
-7.3983122,4.0781555
-7.3985557,4.0753077
-7.3957765,4.0773765
-7.3972587,4.0755173
-7.3986108,4.0758805
-7.397432,4.0762427
-7.399727,4.0722087
-7.4014707,4.071002
-7.399753,4.0761175
-7.3986638,4.0758877
-7.3953645,4.0782092
-7.3983752,4.0725548
-7.3978302,4.0745468
-7.3988152,4.0732732
-7.3977603,4.0752818
-7.3991565,4.0759753
-7.3988825,4.0777717
-7.386317,4.0771197
-7.396007,4.0773558
-7.3965845,4.076836
-7.3984662,4.0728405
-7.3991513,4.074993
-7.398891,4.0763602
-7.3963357,4.0765852
-7.3925758,4.0767157
-7.4004012,4.0738148
-7.3995768,4.0744025
-7.3997612,4.0756593
-7.39933,4.0727662
-7.3954907,4.0765637
-7.3992198,4.0725088
-7.3964132,4.0756605
-7.3955323,4.0788497
-7.3957242,4.0780262
-7.3951965,4.0781501
-7.3981717,4.0740797
-7.39947,4.073155
-7.398663,4.074002
-7.3976573,4.079069
-7.3981245,4.0779233
-7.3957195,4.0774367
-7.380209,4.0647275
-7.3986032,4.0775512
-7.3984873,4.0764292
-7.3984682,4.073963
-7.3948072,4.0776397
-7.3990427,4.0756647
-7.3990382,4.075685
-7.3992917,4.0730772
-7.4000555,4.0732165
-7.399645,4.0738002
-7.4002845,4.0760493
-7.3990398,4.075668
-7.3980668,4.072581
-7.4011077,4.0720228
-7.3988624,4.0764338
-7.3980068,4.0754707
-7.3965882,4.0795069
-7.4012955,4.07024
-7.3958892,4.0771992
-7.3955445,4.0719987
-7.4006773,4.0707182
-7.398321,4.0762822
-7.3983613,4.0759342
-7.398061,4.0782237
-7.4015943,4.071112
-7.4003793,4.0737997
-7.3991088,4.075951
-7.3984625,4.072446
-7.3992105,4.0754262
-7.3977301,4.0752319
-7.3955932,4.0763998
-7.3994663,4.0750492
-7.395756,4.0717941
-7.3974894,4.0787773
-7.3986208,4.0762326
-7.3973343,4.0748577
-7.3983357,4.0721365
-7.3980693,4.0730147
-7.3952954,4.0768087
-7.3982946,4.0726856
-7.4008091,4.0708536
-7.3992056,4.0759001
-7.3971582,4.0792337
-7.3954611,4.0780874
-7.399225,4.0754256
-7.40024032592773,4.07397232055664
-7.3863410949707,4.07696266174316
-7.3969970703125,4.07578048706055
-7.39911880493164,4.0750114440918
-7.3990016,4.0741662
-7.3977124,4.0750098
-7.3946529,4.0780778
-7.4002922,4.0731005
-7.3986975,4.0761231
-7.4001708,4.0741902
-7.4006605,4.0735837
-7.3989723,4.071561
-7.3956502,4.0781477
-7.398116,4.0778966
-7.4002652,4.0749688
-7.4014005,4.0715998
-7.3992224,4.075013
-7.396608,4.0768273
-7.3967248,4.0766515
-7.37897,4.06471
-7.3949228,4.077343
-7.3993455,4.0736315
-7.39355010986328,4.07958831787109
-7.39727630615234,4.07560501098633
-7.39869384765625,4.07296829223633
-7.39735717773438,4.0792163848877
-7.39747848510742,4.06800575256348
-7.3997512,4.0713506
-7.3948741,4.0776721
-7.3975045,4.0760204
-7.3870895,4.0773727
-7.4002486,4.0718585
-7.3999806,4.0724392
-7.3798736,4.0645208
-7.3991652,4.0764819
-7.3989575,4.0688034
-7.3973339,4.0762099
-7.3992077,4.074248
-7.3982755,4.0756552
-7.3992219,4.0743507
-7.3992125,4.0750483
-7.3969693,4.0761671
-7.3979131,4.0763007
-7.3993474,4.0751817
-7.3995235,4.074977
-7.3991366,4.0730122
-7.4007612,4.070485
-7.4007632,4.0734223
-7.3983633,4.0763017
-7.3987622,4.07327
-7.3960497,4.0761524
-7.397474,4.0788324
-7.3956892,4.0777669
-7.3976692199707,4.07435417175293
-7.39618453979492,4.07706184387207
-7.39898376464844,4.07205352783203
-7.3982993,4.0763026
-7.3971792,4.0757354
-7.3998461,4.073551
-7.3988897,4.0749181
-7.3954827,4.0788346
-7.3982045,4.0770052
-7.3949658,4.0785439
-7.40115814208984,4.07031326293945
-7.3990029,4.0757014
-7.3964663,4.0760034
-7.4004509,4.0706989
-7.399373,4.0751442
-7.3987185,4.0756845
-7.3999924,4.074327
-7.3955136,4.0773468
-7.3999675,4.0745939
-7.3926274,4.0771858
-7.3970206,4.0762613
-7.3986545,4.0746023
-7.3988158,4.0774966
-7.3989046,4.0723039
-7.3994061,4.0751156
-7.4004839,4.0737341
-7.3954331,4.0821358
-7.3959647,4.0776207
-7.3948516,4.0784888
-7.3993273,4.0747047
-7.399569,4.0724821
-7.3950134,4.0780478
-7.3981428,4.0749889
-7.3778676,4.0646694
-7.3983897,4.0765019
-7.3978498,4.0745877
-7.3983653,4.0743795
-7.3960257,4.0762056
-7.39501724243164,4.07954025268555
-7.39727249145508,4.07463569641113
-7.39621200561523,4.08050498962402
-7.39586715698242,4.08153381347656
-7.39680557250977,4.0793140411377
-7.3969511,4.0753402
-7.3988227,4.075401
-7.3974097,4.0764765
-7.3957894,4.0765173
-7.3972707,4.075848
-7.397216796875,4.074951171875
-7.39541320800781,4.07785415649414
-7.3952338,4.0790379
-7.398363,4.0767559
-7.3984134,4.0729098
-7.400036,4.0720848
-7.4004142,4.074181
-7.4011436,4.0713471
-7.3874631,4.0774082
-7.3971697,4.0763422
-7.3981024,4.0738316
-7.3972233,4.0786135
-7.3987322,4.0733013
-7.3976502,4.075187
-7.39875,4.0780348
-7.3975247,4.0790167
-7.3994411,4.0740983
-7.3971957,4.0749824
-7.4007715,4.0732812
-7.3976849,4.0747437
-7.395795,4.0761449
-7.4002315,4.070894
-7.39598,4.07112
-7.3987563,4.0724448
-7.3973988,4.0763875
-7.3962021,4.0779441
-7.399956,4.0738423
-7.3969576,4.0790412
-7.3953434,4.079112
-7.4003219,4.0708218
-7.3967747,4.0803157
-7.3982372,4.0740159
-7.3967698,4.0765651
-7.3971864,4.0756006
-7.3983589,4.0749203
-7.3984692,4.0762153
-7.39878311157227,4.0736141204834
-7.39987564086914,4.0734245300293
-7.4006217,4.0739619
-7.395943,4.0716243
-7.3982412,4.0757393
-7.3999222,4.0760777
-7.3996942,4.0742295
-7.3984743,4.0768445
-7.378814,4.0641422
-7.3991375,4.0757752
-7.3984248,4.0755255
-7.3951362,4.0778337
-7.3963883,4.0761368
-7.3990693,4.073491
-7.3983322,4.0738947
-7.3982045,4.0778987
-7.3968087,4.0800677
-7.399461,4.0750517
-7.3989087,4.0742235
-7.3993647,4.0757268
-7.3984608,4.0748222
-7.3982985,4.0762462
-7.397651,4.0682932
-7.3997087,4.0722572
-7.3963323,4.0793418
-7.3989488,4.0751465
-7.397627,4.0751995
-7.3788775,4.0647717
-7.3989233,4.0740555
-7.3967617,4.0766137
-7.4005313,4.07226
-7.3985427,4.0744567
-7.3949347,4.0696792
-7.3968993,4.0761132
-7.3971007,4.0751627
-7.3954187,4.0784467
-7.3971835,4.0754947
-7.3960137,4.076967
-7.3973262,4.0764007
-7.3967185,4.0766407
-7.3985602,4.0753545
-7.3964263,4.076142
-7.3991557,4.0759987
-7.3995912,4.0738717
-7.3977685,4.0753122
-7.3982242,4.0772947
-7.3995532,4.0725062
-7.397841,4.0783063
-7.4005805,4.0725812
-7.4009997,4.0709302
-7.3959715,4.0780295
-7.3953002,4.078309
-7.3988738,4.0763807
-7.3994305,4.0690387
-7.4003223,4.0726887
-7.4002145,4.0740395
-7.401067,4.0709342
-7.3981965,4.0749773
-7.3989492,4.0741565
-7.396285,4.0768768
-7.4008682,4.0715902
-7.3982,4.0743302
-7.3996632,4.0723597
-7.3977443,4.0758462
-7.3994203,4.071443
-7.3957332,4.0717635
-7.3963257,4.075824
-7.397287,4.075864
-7.3992507,4.0694135
-7.3967937,4.0765608
-7.3985058,4.0749912
-7.3992185,4.0748665
-7.397452,4.0755532
-7.3987478,4.0733052
-7.3994632,4.075109
-7.3958478,4.0775862
-7.3982742,4.0761287
-7.3985615,4.075276
-7.399208,4.0725655
-7.4008305,4.0707737
-7.3967692,4.0760345
-7.3959307,4.0763352
-7.3992555,4.0748595
-7.3977523,4.0784348
-7.4009907,4.070577
-7.3979855,4.0753782
-7.3978722,4.0753962
-7.3983517,4.0766315
-7.400627,4.0733427
-7.3981635,4.0773827
-7.3981317,4.0741448
-7.3989893,4.075722
-7.3974285,4.0756597
-7.3990712,4.0761252
-7.39837,4.0755397
-7.3993395,4.0736032
-7.4001592,4.07261
-7.400849,4.0735492
-7.3985375,4.0731855
-7.3983957,4.0765407
-7.3862698,4.0768822
-7.3993018,4.0727072
-7.3977615,4.0784502
-7.3959212,4.076771
-7.3967287,4.0763605
-7.3982443,4.0772392
-7.3997162,4.0722242
-7.4000292,4.0737812
-7.398433,4.0754582
-7.3967812,4.0762748
-7.398602,4.0730915
-7.3992955,4.0752035
-7.3990875,4.073471
-7.3996485,4.0753265
-7.3988222,4.075991
-7.3988522,4.0743027
-7.3937743,4.0812637
-7.3966305,4.0757482
-7.3972705,4.0758927
-7.3964073,4.0773842
-7.398428,4.0757482
-7.3996017,4.074366
-7.3980516,4.0726004
-7.3973437,4.0757122
-7.3962063,4.0713275
-7.400783,4.070564
-7.397495,4.0756085
-7.3969495,4.0797848
-7.3974628,4.0680527
-7.3966895,4.079382
-7.3953322,4.0775867
-7.3985115,4.076144
-7.3996612,4.0765062
-7.3966837,4.0758577
-7.3987298,4.0765107
-7.397911,4.075208
-7.3989488,4.0741822
-7.3994727,4.072502
-7.397833,4.0729625
-7.3990542,4.0730542
-7.4005657,4.0738182
-7.3975625,4.0761107
-7.4008037,4.0707512
-7.3956632,4.0780753
-7.3782185,4.064478
-7.3978073,4.0753122
-7.398793,4.0764992
-7.387092,4.077374
-7.397374,4.0754995
-7.3993897,4.0755657
-7.3980292,4.0742602
-7.3987517,4.0738497
-7.3965537,4.076297
-7.3992025,4.0743937
-7.3942843,4.0785832
-7.3955787,4.0648597
-7.3973023,4.0764647
-7.398394,4.0748527
-7.3976335,4.0762682
-7.3989277,4.0743007
-7.3997328,4.0760322
-7.4004172,4.074047
-7.3981643,4.075824
-7.386284,4.0769047
-7.398887,4.0744645
-7.3991832,4.0759672
-7.400439,4.071337
-7.3976672,4.0753352
-7.4000642,4.067537
-7.3993188,4.0719967
-7.3987652,4.0732907
-7.397771,4.0784077
-7.3996252,4.073737
-7.397299,4.0793277
-7.3979333,4.0766515
-7.3985585,4.0738412
-7.3976647,4.0780527
-7.3979633,4.0743965
-7.3975942,4.0788782
-7.393793,4.082334
-7.3989755,4.0757095
-7.4006727,4.0754692
-7.399024,4.075674
-7.378426,4.0648617
-7.3923752,4.074352
-7.3957587,4.0717992
-7.399275,4.07199
-7.3982102,4.0768632
-7.3982155,4.0778797
-7.3939918,4.0794225
-7.4001262,4.0731277
-7.3974292,4.075158
-7.398882,4.0718677
-7.3985347,4.0768682
-7.4004792,4.0740822
-7.3958912,4.0768142
-7.400288,4.0739787
-7.4006257,4.0706127
-7.3986145,4.0747431
-7.4006655,4.0744221
-7.3994645,4.0738956
-7.4002107,4.074554
-7.3980034,4.0785882
-7.3981331,4.0781254
-7.3976233,4.0776331
-7.3980904,4.0738225
-7.3952891,4.077246
-7.4004054,4.0713117
-7.3983424,4.0767995
-7.3988552,4.0738089
-7.3998345,4.0726333
-7.3957038,4.077825
-7.4003948,4.074994
-7.3979557,4.0781343
-7.3953397,4.0767507
-7.4016059,4.0704975
-7.3979428,4.0757618
-7.3982831,4.0745289
-7.3978472,4.0777967
-7.3980064,4.0765276
-7.3988197,4.072381
-7.3989511,4.0726184
-7.3962185,4.0763486
-7.3985495,4.0741858
-7.3995575,4.0740064
-7.3956175,4.0778713
-7.4006559,4.0751394
-7.3983592,4.0760704
-7.4008714,4.0718593
-7.3960023,4.0776112
-7.3977796,4.0734163
-7.3988628,4.0748409
-7.3962727,4.0774786
-7.3978922,4.0752473
-7.4007996,4.0738802
-7.3979741,4.074529
-7.3987689,4.0702401
-7.3959494,4.0782769
-7.3978968,4.0787472
-7.3950229,4.0771581
-7.3980241,4.078379
-7.39664,4.07723
-7.3975564,4.0792236
-7.4000157,4.072181
-7.3981444,4.076535
-7.3915296,4.0764164
-7.3989604,4.0735682
-7.3956288,4.078157
-7.3985002,4.0742083
-7.3997211,4.0722364
-7.3966396,4.0764776
-7.3983037,4.0766726
-7.3988048,4.0779476
-7.4015999,4.071158
-7.3985233,4.0753363
-7.3976118,4.0757386
-7.39779,4.0753
-7.4004629,4.0747163
-7.3970424,4.0758052
-7.3971486,4.0766262
-7.3873118,4.0774062
-7.3984597,4.0764087
-7.3999852,4.0738195
-7.4011837,4.0709455
-7.4004282,4.0729815
-7.398016,4.0730257
-7.38746,4.0773985
-7.3969658,4.0763275
-7.3989212,4.0745005
-7.3776697,4.0645342
-7.3979625,4.0743545
-7.395547,4.0776875
-7.395652,4.0778392
-7.398738,4.0751477
-7.3980412,4.0734052
-7.399735,4.0735367
-7.3980943,4.073359
-7.396597,4.0762062
-7.398811,4.0754535
-7.3987177,4.0756427
-7.3991365,4.0739865
-7.4004987,4.0729615
-7.4001835,4.0740392
-7.400166,4.071932
-7.3989542,4.0739862
-7.3993505,4.0734427
-7.3981042,4.0759567
-7.3995007,4.0739907
-7.4005407,4.0711992
-7.3989365,4.0749637
-7.395803,4.0773142
-7.4004272,4.071967
-7.3978672,4.0756172
-7.4010088,4.072034
-7.3994538,4.073448
-7.3972635,4.0753432
-7.4004532,4.0742192
-7.3993105,4.0756967
-7.397128,4.076452
-7.3960982,4.0719002
-7.3988257,4.0728047
-7.3982262,4.0764542
-7.3979455,4.0771982
-7.387442,4.0773987
-7.3978967,4.0762102
-7.3974255,4.0731102
-7.398691,4.0701565
-7.3983665,4.0734007
-7.3994377,4.0740657
-7.398513,4.0773662
-7.3961422,4.0805455
-7.3776733,4.0645352
-7.4006322,4.0728742
-7.3985695,4.0735247
-7.3870765,4.0773657
-7.396101,4.0760852
-7.3985702,4.074715
-7.3986732,4.0751587
-7.3964192,4.076789
-7.398258,4.0767042
-7.3987942,4.0737902
-7.3982428,4.0745315
-7.4008792,4.0729647
-7.3977162,4.0743087
-7.3997782,4.0691275
-7.3966252,4.0764902
-7.3981465,4.0765085
-7.3983985,4.0743375
-7.3988872,4.071889
-7.3998312,4.0733077
-7.397171,4.0755334
-7.3989765,4.0718772
-7.397545,4.0760934
-7.3984047,4.0749287
-7.3970375,4.0747887
-7.398051,4.0754115
-7.3978885,4.0750632
-7.3965883,4.075862
-7.3982143,4.0773217
-7.4008208,4.0716877
-7.3985007,4.0759452
-7.400102,4.0741622
-7.3796042,4.0644725
-7.3997257,4.072164
-7.3961522,4.0771635
-7.3983857,4.0726202
-7.3978122,4.0748257
-7.3981047,4.072503
-7.396884,4.0674417
-7.4006592,4.0711755
-7.3993712,4.0752477
-7.3974097,4.0757132
-7.3969257,4.0757682
-7.3987495,4.0688782
-7.4011827,4.0709617
-7.3985498,4.0748057
-7.3989417,4.07578
-7.398053,4.0778045
-7.3979153,4.0763972
-7.4008022,4.0714895
-7.3984342,4.0733157
-7.3964732,4.0759137
-7.3988935,4.0741967
-7.3970805,4.0755572
-7.4004377,4.0725475
-7.398764,4.0755532
-7.3987695,4.0756225
-7.3988007,4.0743787
-7.4002067,4.0724592
-7.3995022,4.0714885
-7.4008657,4.0713772
-7.3991407,4.0727255
-7.3981472,4.0755497
-7.3994285,4.0725825
-7.4008315,4.0710512
-7.3983425,4.0757127
-7.3789627,4.064349
-7.4008842,4.071356
-7.4014397,4.0713997
-7.3862653,4.0768925
-7.3982008,4.077516
-7.3981562,4.0746912
-7.3987793,4.0722587
-7.39751,4.0749962
-7.3954105,4.0806142
-7.3955985,4.0781757
-7.3985125,4.0763732
-7.4005077,4.0722837
-7.4007537,4.0725372
-7.395611,4.0776287
-7.399027,4.0756405
-7.3983573,4.0747165
-7.3988707,4.073679
-7.397616,4.0760262
-7.3976142,4.0751392
-7.398857,4.0722657
-7.399087,4.0751047
-7.3954249,4.0764186
-7.3993387,4.0758567
-7.3992345,4.0724692
-7.397649,4.076111
-7.3994733,4.0735482
-7.3972417,4.0752962
-7.398897,4.0758572
-7.3975972,4.078125
-7.3993362,4.0758767
-7.3967805,4.0762767
-7.3978415,4.075337
-7.3995455,4.073366
-7.4009985,4.072073
-7.400187,4.0730297
-7.3977177,4.0776617
-7.4001252,4.0717773
-7.3977991,4.0737442
-7.398811,4.0737882
-7.4003552,4.0748405
-7.3776664,4.0645255
-7.3976942,4.0751801
-7.4000197,4.0728608
-7.3951905,4.0777817
-7.3986056,4.0762202
-7.3980418,4.0754293
-7.3973616,4.0784651
-7.3981095,4.0750559
-7.3993084,4.0759753
-7.3982427,4.0774283
-7.3982041,4.0772568
-7.3978613,4.0783328
-7.39861068725586,4.07223014831543
-7.3971614,4.0755418
-7.4011928,4.0707482
-7.3977618,4.0752181
-7.39591827392578,4.07772407531738
-7.39618453979492,4.07731971740723
-7.3976707,4.0763892
-7.3961803,4.0755786
-7.3977922,4.0789072
-7.4002818,4.0760514
-7.3956794,4.0774179
-7.39983215332031,4.07355728149414
