Id|DriverId|UserId|Departure|Destination|Price|Rate|DepLatitude|DepLongitude|DesLatitude|DesLongitude|TripsStatus|PlateNo|CancelUser|CreateDate|UpdateDate|payType|tripStarted
4907|51|359|Danýþ Sokak 22 Fatih Sultan Mehmet Mah. Kartepe|Ortaç Sokak 19 Gündogdu Mah. Izmit|54,00|5|40,737968|30,041572|40,793096|29,961530|True|41T4108 |False|2020-08-27 17:35:19.410000000|2020-08-27 17:56:19.753000000|1|True
4908|52|259|Þehit Turgut Çiçek Caddesi, Meridyen Elite Sitesi, B1 Blok, Daire 2, Dumlupýnar, 41250 Kartepe/Kocaeli, Türkiye|Yenisehir, Sht. Ender Güven Sk. No 27, 41050 Izmit/Kocaeli, Türkiye|42,00|5|40,761423|30,025447|40,782958|29,973308|True|41T4058 |False|2020-08-27 17:35:30.600000000|2020-08-27 17:45:26.157000000|1|True
4909|53|298|Uzunçiftlik Hürriyet, Mareþal Fevzi Çakmak Cd. No:54, 41250 Kartepe/Kocaeli, Türkiye|Yenisehir, Yesil Sk. No:75, 41050 Izmit/Kocaeli, Türkiye|39,00|5|40,759053|30,027577|40,775654|29,966872|True|41T4057 |False|2020-08-27 17:35:57.273000000|2020-08-27 17:45:16.430000000|1|True
4910|54|305|Ulus, Seyhan Sk. No:25, 41250 Kartepe/Kocaeli, Türkiye|Akarca, Filamingo Sk. No:12, 41310 Izmit/Kocaeli, Türkiye|33,00|5|40,756780|30,029086|40,774011|29,988653|True|41T4024 |False|2020-08-27 17:36:24.757000000|2020-08-27 17:48:47.853000000|1|True
4911|57|301|Uzunçiftlik Hürriyet, Mareþal Fevzi Çakmak Cd. No:55, 41250 Kartepe/Kocaeli, Türkiye|Alikahya Cumhuriyet, Ugur Mumcu Cd. No:24, 41310 Izmit/Kocaeli, Türkiye|29,00|5|40,758672|30,026809|40,778679|29,986007|True|41T4022 |False|2020-08-27 17:36:41.540000000|2020-08-27 17:46:31.160000000|1|True
4912|58|238|Uzunçiftlik Hürriyet, Genç Sk. No:12, 41250 Kartepe/Kocaeli, Türkiye|Alikahya Fatih, Sabanci Holding No:98, 41310 Izmit/Kocaeli, Türkiye|22,00|5|40,757231|30,031865|40,768412|29,992456|True|41T4080 |False|2020-08-27 17:37:13.007000000|2020-08-27 17:45:31.157000000|1|True
4913|61|210|Ulus, Sakýp Sabancý Cd. No:22, 41250 Kartepe/Kocaeli, Türkiye|Kadiköy, Kalyoncu Sk. No:7, 41050 Izmit/Kocaeli, Türkiye|36,00|5|40,755324|30,028572|40,767475|29,946064|True|41T4087 |False|2020-08-27 17:37:47.727000000|2020-08-27 17:47:25.247000000|1|True
4914|37|303|Cumhuriyet, Güvenli Sk. No:4, 41250 Kartepe/Kocaeli, Türkiye|Erenler, Irfan Sk. No:1, 41060 Izmit/Kocaeli, Türkiye|45,00|5|40,759599|30,026150|40,772983|29,946361|True|41T4007 |False|2020-08-27 17:38:49.340000000|2020-08-27 17:51:21.127000000|1|True
4915|38|319|Efe Sokak 4 Köseköy Mah. Kartepe|Hasat Sokak 1 Ovacik Mah. Basiskele|26,00|5|40,739352|30,002502|40,759508|29,970611|True|41T4065 |False|2020-08-27 17:39:16.557000000|2020-08-27 17:47:21.127000000|1|True
4916|41|247|Uzunçiftlik Hürriyet, Oðuz Sk. No:14, 41250 Kartepe/Kocaeli, Türkiye|Çinarli, Yunus Emre Sk. 66-1, 41900 Derince/Kocaeli, Türkiye|75,00|5|40,759114|30,030012|40,767830|29,846866|True|41T4103 |False|2020-08-27 17:39:16.793000000|2020-08-27 17:58:34.653000000|1|True
4917|46|310|Piyade Sokak 4 Fatih Sultan Mehmet Mah. Kartepe|Mahmutpasa Caddesi 151 Yaylacik Mah. Basiskele|27,00|4|40,732073|30,022028|40,723266|29,970257|True|41T4085 |False|2020-08-27 17:39:47.137000000|2020-08-27 17:52:12.430000000|1|True
4918|47|256|Uzunçiftlik Hürriyet, Anadolu Otoyolu No:69, 41250 Kartepe/Kocaeli, Türkiye|Yesilova Mh., Su Sk. No:43, 41060 Izmit/Kocaeli, Türkiye|65,00|3|40,761869|30,032032|40,799808|29,987755|True|41T4032 |False|2020-08-27 17:39:50.903000000|2020-08-27 17:54:34.517000000|1|True
4919|48|215|Baðdat Caddesi 295 Sarýmeþe Mah. Kartepe|Sultan Beyazit Sok 23 Mahmutpasa Mah. Basiskele|41,00|4|40,727672|30,047132|40,732527|29,957087|True|41T4011 |False|2020-08-27 17:40:03.247000000|2020-08-27 17:56:42.427000000|1|True
4920|49|429|Ulus, Ceyhan Sk. No:12, 41250 Kartepe/Kocaeli, Türkiye|Karabas, Ncity AVM Iç Yolu, 41040 Izmit/Kocaeli, Türkiye|40,00|5|40,755759|30,029181|40,759908|29,933450|True|41T4061 |False|2020-08-27 17:40:18.670000000|2020-08-27 17:52:15.247000000|1|True
4921|50|316|Uzunçiftlik Hürriyet, Mareþal Fevzi Çakmak Cd. No:16, 41250 Kartepe/Kocaeli, Türkiye|Yenisehir, Arda Sk. No:28, 41050 Izmit/Kocaeli, Türkiye|35,00|5|40,756705|30,030245|40,765593|29,959707|True|41T4027 |False|2020-08-27 17:40:36.373000000|2020-08-27 17:49:15.850000000|1|True
4922|51|387|Ýkizler Sokak 8 Ataevler Mah. Kartepe|Ahmet Ergünes Sokak 14 Körfez Mah. Izmit|50,00|4|40,739096|30,049449|40,764120|29,948047|True|41T4108 |False|2020-08-27 17:40:36.857000000|2020-08-27 17:54:54.163000000|1|True
4923|52|303|Hipodrom Caddesi 17 Fatih Sultan Mehmet Mah. Kartepe|Hatira Sokak 17 Karabas Mah. Izmit|44,00|4|40,731613|30,029167|40,756744|29,933741|True|41T4058 |False|2020-08-27 17:40:58.810000000|2020-08-27 17:55:13.427000000|1|True
4924|37|321|Uzunçiftlik Hürriyet, Anadolu Otoyolu No:73, 41250 Kartepe/Kocaeli, Türkiye|Cedit, Usta Sk. No:3, 41300 Izmit/Kocaeli, Türkiye|55,00|5|40,762666|30,031534|40,768728|29,934103|True|41T4007 |False|2020-08-27 17:40:59.747000000|2020-08-27 17:54:32.163000000|1|True
4925|38|367|Altunhisar Caddesi 110 Fatih Sultan Mehmet Mah. Kartepe|Ömer Türkçakal Bulvari 4 Sanayi Mah. Izmit|44,00|4|40,739436|30,031048|40,756284|29,944081|True|41T4065 |False|2020-08-27 17:41:15.327000000|2020-08-27 17:57:21.290000000|1|True
4926|41|184|Cumhuriyet, Güvenli Sk. No:18, 41250 Kartepe/Kocaeli, Türkiye|Karadenizliler, Cinnah Cd. No:34, 41310 Izmit/Kocaeli, Türkiye|30,00|5|40,760867|30,026391|40,784115|29,990146|True|41T4103 |False|2020-08-27 17:41:24.890000000|2020-08-27 17:53:28.437000000|1|True
4927|46|309|Sezenler Caddesi 131 Sarýmeþe Mah. Kartepe|Ömer Türkçakal Bulvari  Sanayi Mah. Izmit|54,00|4|40,728092|30,039759|40,744131|29,941515|True|41T4085 |False|2020-08-27 17:41:29.593000000|2020-08-27 17:59:19.753000000|1|True
4928|47|304|Ulus, Ceyhan Sk. No:8, 41250 Kartepe/Kocaeli, Türkiye|Çayirköy, Unnamed Road, 41001 Izmit/Kocaeli, Türkiye|50,00|4|40,755585|30,029001|40,796581|30,001127|True|41T4032 |False|2020-08-27 17:41:42.483000000|2020-08-27 17:55:26.157000000|1|True
4929|48|347|Baðýmsýzlýk Caddesi 71 Alikahya Atatürk Mah. Izmit|Eski Bagdat Caddesi 80 Mahmutpasa Mah. Basiskele|50,00|3|40,769014|30,013266|40,732322|29,955941|True|41T4011 |False|2020-08-27 17:41:46.313000000|2020-08-27 17:57:16.430000000|1|True
4930|49|170|Cumhuriyet, Güvenli Sk. No:18, 41250 Kartepe/Kocaeli, Türkiye|Yesilova, Zübeyde Hanim Cd. No:36, 41060 Izmit/Kocaeli, Türkiye|35,00|5|40,762296|30,027475|40,785539|29,961982|True|41T4061 |False|2020-08-27 17:41:59.767000000|2020-08-27 17:57:47.853000000|1|True
4932|51|144|Çengel Caddesi 50 Uzunbey Mah. Kartepe|Karamürsel Caddesi 305 Yaylacik Mah. Basiskele|64,00|3|40,763965|30,050089|40,728594|29,967044|True|41T4108 |False|2020-08-27 17:42:16.860000000|2020-08-27 17:46:31.160000000|1|True
4933|52|300|Uzunçiftlik Hürriyet, Mareþal Fevzi Çakmak Cd. No:67, 41250 Kartepe/Kocaeli, Türkiye|Yenisehir, Pasa Cd. No:9, 41050 Izmit/Kocaeli, Türkiye|32,00|5|40,758469|30,025684|40,767015|29,960178|True|41T4058 |False|2020-08-27 17:42:21.983000000|2020-08-27 18:00:31.157000000|1|True
4934|53|215|Çuhane Caddesi 156 Ovacýk Mah. Baþiskele|Alsancak Caddesi 222–226 Ovacik Mah. Basiskele|18,40|5|40,729397|29,998906|40,746737|29,973022|True|41T4057 |False|2020-08-27 17:42:31.203000000|2020-08-27 17:46:25.247000000|1|True
4935|54|314|Çaðla Sokak  Köseköy Mah. Kartepe|Salim Dervisoglu Caddesi 76F Ömeraga Mah. Izmit|34,00|5|40,750666|29,997773|40,761213|29,930002|True|41T4024 |False|2020-08-27 17:42:47.720000000|2020-08-27 17:53:21.127000000|1|True
4936|57|318|Cumhuriyet, Bereket Sk. No:2, 41250 Kartepe/Kocaeli, Türkiye|Yenisehir, Muhsin Yazicioglu Sk. No:40, 41050 Izmit/Kocaeli, Türkiye|38,00|5|40,762860|30,024272|40,781172|29,969352|True|41T4022 |False|2020-08-27 17:42:50.690000000|2020-08-27 17:52:21.127000000|1|True
4937|58|305|Atýlým Caddesi 15 Uzunbey Mah. Kartepe|Kütükçüdayi Sokak 10 Sahil Mah. Basiskele|66,00|4|40,757124|30,044691|40,713256|29,930927|True|41T4080 |False|2020-08-27 17:43:08.330000000|2020-08-27 18:03:34.653000000|1|True
4938|61|324|Uzunçiftlik Hürriyet, Ersin Sk. No:5, 41250 Kartepe/Kocaeli, Türkiye|Alikahya Fatih, Iskefiye Cd. No:15, 41310 Izmit/Kocaeli, Türkiye|28,00|5|40,760071|30,029928|40,778419|29,977211|True|41T4087 |False|2020-08-27 17:43:10.847000000|2020-08-27 17:52:12.430000000|1|True
4939|37|302|Postane Sokak 9 Ataevler Mah. Kartepe|Galip Erenoglu Caddesi 76 Pasadag Mah. Basiskele|46,00|4|40,744121|30,045467|40,715839|29,970779|True|41T4007 |False|2020-08-27 17:43:22.907000000|2020-08-27 18:03:34.517000000|1|True
4940|38|129|Uzunçiftlik Hürriyet, Mareþal Fevzi Çakmak Cd. No:11, 41250 Kartepe/Kocaeli, Türkiye|Alikahya Fatih Mh., Kandilli Sk. No:15, 41310 Izmit/Kocaeli, Türkiye|29,00|5|40,756187|30,030601|40,776209|29,995946|True|41T4065 |False|2020-08-27 17:43:27.267000000|2020-08-27 17:56:42.427000000|1|True
4941|41|138|Ankara Caddesi  Köseköy Mah. Kartepe|Hatira Sokak 7 Karabas Mah. Izmit|46,00|4|40,754265|30,002908|40,757236|29,938827|True|41T4103 |False|2020-08-27 17:43:38.833000000|2020-08-27 17:59:15.247000000|1|True
4942|46|139|Asým Kibar Bulvarý  Alikahya Atatürk Mah. Izmit|Kalender Sokak 39 Yaylacik Mah. Basiskele|60,00|4|40,774685|30,039273|40,726401|29,967120|True|41T4085 |False|2020-08-27 17:43:53.050000000|2020-08-27 18:05:15.850000000|1|True
4943|47|243|Þehit Turgut Çiçek Caddesi, Meridyen Elite Sitesi, B1 Blok, Daire 2, Dumlupýnar, 41250 Kartepe/Kocaeli, Türkiye|Gündogdu, Begüm Sk. No:8, 41060 Izmit/Kocaeli, Türkiye|42,00|4|40,762275|30,026228|40,791205|29,956122|True|41T4032 |False|2020-08-27 17:44:04.380000000|2020-08-27 18:01:54.163000000|1|True
4944|48|410|Sakýp Sabancý Caddesi 61C Dumlupýnar Mah. Kartepe|Koca Sokak 48 Karadenizliler Mah. Basiskele|35,00|4|40,755214|30,024260|40,748062|29,965572|True|41T4011 |False|2020-08-27 17:44:08.847000000|2020-08-27 17:53:13.427000000|1|True
4945|49|312|Çaðla Sokak 6 Köseköy Mah. Kartepe|Akkol Sok 44A Karadenizliler Mah. Basiskele|28,80|5|40,750903|30,004671|40,742929|29,969185|True|41T4061 |False|2020-08-27 17:44:23.520000000|2020-08-27 17:54:32.163000000|1|True
4946|50|199|Ýzmit Doðu Baðlantý Yolu  Ataevler Mah. Kartepe|Heykel Sokak 3 Karabas Mah. Izmit|42,00|2|40,747114|30,038187|40,758646|29,941660|True|41T4027 |False|2020-08-27 17:44:42.007000000|2020-08-27 17:55:21.290000000|1|True
4947|51|423|Uzunçiftlik Hürriyet, Festival Sk. No:2, 41250 Kartepe/Kocaeli, Türkiye|Sanayi Mh., Kozali Sk., Çarsi Yapi AVM H Blok No:3, Sanayi, 41040 Izmit/Kocaeli, Türkiye|43,00|5|40,756497|30,030925|40,754594|29,953533|True|41T4108 |False|2020-08-27 17:45:03.507000000|2020-08-27 17:57:28.437000000|1|True
4948|52|306|Salim Derviþoðlu Caddesi 404 Köseköy Mah. Kartepe|Salim Dervisoglu Caddesi 74 Ömeraga Mah. Izmit|32,00|4|40,747118|30,001926|40,760540|29,927274|True|41T4058 |False|2020-08-27 17:45:06.630000000|2020-08-27 17:55:19.753000000|1|True
4949|53|309|Cumhuriyet, Güvenli Sk. No:18, 41250 Kartepe/Kocaeli, Türkiye|Erenler, Hasat Sk. No:7, 41060 Izmit/Kocaeli, Türkiye|41,00|5|40,761500|30,026684|40,770558|29,940989|True|41T4057 |False|2020-08-27 17:45:27.147000000|2020-08-27 17:57:26.157000000|1|True
4950|54|398|Orhan Gazi Caddesi 57 Fatih Sultan Mehmet Mah. Kartepe|Sehit Remzi Caddesi 26 Körfez Mah. Izmit|28,00|4|40,748198|30,012351|40,759383|29,951344|True|41T4024 |False|2020-08-27 17:45:27.380000000|2020-08-27 17:52:16.430000000|1|True
4951|57|323|Kore Caddesi 11 Alikahya Atatürk Mah. Izmit|Ordulu Caddesi 81 Karadenizliler Mah. Basiskele|39,00|4|40,773521|30,021419|40,748838|29,964580|True|41T4022 |False|2020-08-27 17:45:46.693000000|2020-08-27 17:59:47.853000000|1|True
4952|58|324|Uzunçiftlik Hürriyet, Anadolu Otoyolu No:75, 41250 Kartepe/Kocaeli, Türkiye|Fatih, Bag Sk. No:5, 41190 Basiskele/Kocaeli, Türkiye|85,00|5|40,762941|30,031185|40,693577|29,962578|True|41T4080 |False|2020-08-27 17:45:47.147000000|2020-08-27 18:04:31.160000000|1|True
4953|61|326|Uzunçiftlik Hürriyet, Ersin Sk. No:27, 41250 Kartepe/Kocaeli, Türkiye|Findikli, Degirmenli Sk. 17-1, 41250 Kartepe/Kocaeli, Türkiye|28,00|5|40,761819|30,029703|40,759875|30,016340|True|41T4087 |False|2020-08-27 17:46:06.350000000|2020-08-27 17:53:31.157000000|1|True
4954|37|329|Topallar Caddesi 75 Köseköy Mah. Kartepe|11. Cadde  Sanayi Mah. Izmit|32,00|4|40,730888|30,003589|40,744967|29,952426|True|41T4007 |False|2020-08-27 17:46:14.647000000|2020-08-27 17:57:25.247000000|1|True
4955|38|331|Uzunçiftlik Hürriyet, Mareþal Fevzi Çakmak Cd. No:49, 41250 Kartepe/Kocaeli, Türkiye|Mehmetaga, Ozkar Sk. No:6, 41140 Basiskele/Kocaeli, Türkiye|35,00|5|40,757662|30,026704|40,725161|29,985370|True|41T4065 |False|2020-08-27 17:46:26.820000000|2020-08-27 18:03:21.127000000|1|True
4956|41|332|Uzunçiftlik Hürriyet, Mareþal Fevzi Çakmak Cd. No:56, 41250 Kartepe/Kocaeli, Türkiye|Ovacik, Demiryolu Cd. No:28, 41140 Basiskele/Kocaeli, Türkiye|30,00|5|40,759278|30,027285|40,753895|29,970052|True|41T4103 |False|2020-08-27 17:46:54.243000000|2020-08-27 17:54:21.127000000|1|True
4957|46|333|Uzunçiftlik Hürriyet, Mareþal Fevzi Çakmak Cd. No:57, 41250 Kartepe/Kocaeli, Türkiye|M. Alipaþa, Adnan Menderes Blv. No:11, 41050 Ýzmit/Kocaeli, Türkiye-Süre:11|32,00|5|40,758462|30,026206|40,764263|29,959279|True|41T4085 |False|2020-08-27 17:47:17.477000000|2020-08-27 17:58:34.653000000|1|True
4958|47|334|Uzunçiftlik Hürriyet, Altýndað Cd. No:41, 41250 Kartepe/Kocaeli, Türkiye|Körfez, Oramiral Salim Dervisoglu Cd., 41040 Izmit/Kocaeli, Türkiye|46,00|5|40,761028|30,032172|40,761919|29,947512|True|41T4032 |False|2020-08-27 17:47:48.447000000|2020-08-27 18:00:34.517000000|1|True
4960|49|340|Anafartalar Sokak 9 Köseköy Mah. Kartepe|Anadolu Otoyolu  Uzuntarla Mah. Kartepe|70,00|5|40,740415|30,002271|40,707524|30,157653|True|41T4061 |False|2020-08-27 17:48:28.853000000|2020-08-27 18:11:12.430000000|1|True
4961|50|341|Ulus, Yeni Cami Sk. No:26, 41250 Kartepe/Kocaeli, Türkiye|Yaylacik, Karamürsel Cd. 239-1, 41140 Basiskele/Kocaeli, Türkiye|39,00|5|40,756908|30,028399|40,727412|29,977189|True|41T4027 |False|2020-08-27 17:48:30.667000000|2020-08-27 18:04:42.427000000|1|True
4962|51|388|Beyaz Gül Sokak 24 Ovacýk Mah. Baþiskele|Sapanca Yolu Caddesi  Yanik Mah. Sapanca|68,00|5|40,728021|30,004752|40,695346|30,165905|True|41T4108 |False|2020-08-27 17:48:56.510000000|2020-08-27 18:16:15.247000000|1|True
4963|52|238|Uzunçiftlik Hürriyet, Ersin Sk. No:3, 41250 Kartepe/Kocaeli, Türkiye|Yesilyurt, Mehmet Akif Cd. No:87, 41190 Basiskele/Kocaeli, Türkiye|65,00|5|40,759864|30,029463|40,718175|29,958866|True|41T4058 |False|2020-08-27 17:49:08.497000000|2020-08-27 18:06:15.850000000|1|True
4964|37|262|Ulugün Sokak 4 Fatih Sultan Mehmet Mah. Kartepe|Sera Sokak  Esme Mah. Kartepe|61,00|4|40,733101|30,027823|40,722069|30,177041|True|41T4007 |False|2020-08-27 17:49:25.293000000|2020-08-27 18:11:54.163000000|1|True
4965|38|229|Ulus, Tuðra Sk. No:26, 41250 Kartepe/Kocaeli, Türkiye|Aydinkent, Esref Bitlis Cd. No:66, 41190 Basiskele/Kocaeli, Türkiye|65,00|5|40,756387|30,026555|40,700709|29,948350|True|41T4065 |False|2020-08-27 17:49:40.263000000|2020-08-27 18:07:13.427000000|1|True
4966|41|158|Olgun Sokak 3 Sarýmeþe Mah. Kartepe|Asmali Sokak 12 Masukiye Mah. Kartepe|55,00|4|40,732885|30,037491|40,703507|30,156626|True|41T4103 |False|2020-08-27 17:49:53.217000000|2020-08-27 18:05:32.163000000|1|True
4967|46|159|Ulus, Tekin Sk. No:20, 41250 Kartepe/Kocaeli, Türkiye|Veliahmet, Alemdar Cd. No:63, 41200 Izmit/Kocaeli, Türkiye|45,00|5|40,757332|30,024305|40,766379|29,927815|True|41T4085 |False|2020-08-27 17:50:09.920000000|2020-08-27 18:03:21.290000000|1|True
4968|47|242|Kuþdili Sokak 17 Uzunbey Mah. Kartepe|Hidayet Sokak 7 Masukiye Mah. Kartepe|56,00|4|40,763825|30,048576|40,703642|30,131747|True|41T4032 |False|2020-08-27 17:50:13.903000000|2020-08-27 18:07:28.437000000|1|True
4969|48|344|Uzunçiftlik Hürriyet, Festival Sk. No:2, 41250 Kartepe/Kocaeli, Türkiye|Kabaoglu, Baki Komsuoglu bulvari No:515, Umuttepe, Kabaoglu, 41001 Izmit/Kocaeli, Türkiye|85,00|5|40,756534|30,030974|40,822334|29,921715|True|41T4011 |False|2020-08-27 17:50:34.530000000|2020-08-27 18:11:19.753000000|1|True
4970|49|319|Uzunçiftlik Hürriyet, Mareþal Fevzi Çakmak Cd. No:57, 41250 Kartepe/Kocaeli, Türkiye|Ömeraga, Bagdat Cad./cumhuriyet Sok. No:299, 41300 Kartepe/Kocaeli (Izmit),Türkiye|42,00|5|40,758287|30,026111|40,763457|29,928556|True|41T4061 |False|2020-08-27 17:51:03.670000000|2020-08-27 18:05:26.157000000|1|True
4971|50|202|Ulus, Mert Sk. No:4, 41250 Kartepe/Kocaeli, Türkiye|Ovacik D 100 Karayolu No:34, Ovacik, 41100 Basiskele/Kocaeli, Türkiye|26,00|5|40,755493|30,026269|40,758029|29,979577|True|41T4027 |False|2020-08-27 17:51:26.250000000|2020-08-27 17:58:16.430000000|1|True
4972|51|345|Þehit Turgut Çiçek Caddesi, Meridyen Elite Sitesi, B1 Blok, Daire 2, Dumlupýnar, 41250 Kartepe/Kocaeli, Türkiye|Sanayi, Firat Sk. No:22, 41050 Izmit/Kocaeli, Türkiye|40,00|5|40,761792|30,025878|40,749365|29,951410|True|41T4108 |False|2020-08-27 17:51:53.360000000|2020-08-27 18:02:47.853000000|1|True
4973|52|380|Kurtuluþ Caddesi 12 Ataevler Mah. Kartepe|Demokrasi Caddesi 68 Fatih Sultan Mehmet Mah. Kartepe|12,00|5|40,742854|30,038236|40,741666|30,021022|True|41T4058 |False|2020-08-27 17:52:03.797000000|2020-08-27 17:57:31.160000000|1|True
4974|53|240|Yeni Demiryolu Caddesi 56–62 Köseköy Mah. Kartepe|Ersin Sokak  Ali Kahya OSB Mah. Izmit|44,00|5|40,748327|30,003354|40,792780|30,011558|True|41T4057 |False|2020-08-27 17:52:21.127000000|2020-08-27 18:09:31.157000000|1|True
4975|54|347|Akdemir Sokak 27 Fatih Sultan Mehmet Mah. Kartepe|  Arslanbey Mah. Kartepe|20,00|5|40,731557|30,029905|40,714482|30,052265|True|41T4024 |False|2020-08-27 17:52:55.377000000|2020-08-27 18:02:25.247000000|1|True
4976|57|348|Cesmeli Sok 3 Ertuðul Gazi Mah. Kartepe|Turnaoglu Caddesi 164 Alikahya Atatürk Mah. Izmit|29,00|3|40,754894|30,042394|40,776778|30,042279|True|41T4022 |False|2020-08-27 17:53:20.690000000|2020-08-27 18:03:21.127000000|1|True
4977|58|349|Dumlupýnar Mh., Villam Siteleri Ýçi Yolu No:1, 41250 Kartepe/Kocaeli, Türkiye|Gökçeören, Unnamed Road, 41000 Izmit/Kocaeli, Türkiye|75,00|5|40,762001|30,024542|40,846129|29,995482|True|41T4080 |False|2020-08-27 17:53:24.393000000|2020-08-27 18:21:32.127000000|1|True
4978|61|193|Cumhuriyet, Þht. Turgut Çiçek Cd. No:44, 41250 Kartepe/Kocaeli, Türkiye|Paþadað Mh., Ulus Cd. No:117, 41190 Baþiskele/Kocaeli, Türkiye-Süre:19|65,00|5|40,762978|30,026928|40,708221|29,971984|True|41T4087 |False|2020-08-27 17:53:51.723000000|2020-08-27 18:12:34.653000000|1|True
4979|37|150|Yeni Demiryolu Caddesi 6 Ýstasyon Mah. Kartepe|17 Agustos Bulvari 9 Tepeköy Mah. Izmit|48,00|4|40,750064|30,017610|40,800931|29,973387|True|41T4007 |False|2020-08-27 17:53:53.660000000|2020-08-27 18:17:12.430000000|1|True
4980|38|129|Ulus, Tuðra Sk. No:26, 41250 Kartepe/Kocaeli, Türkiye|Damlar, Görgenli Hasan Sk. No:2, 41245 Basiskele/Kocaeli, Türkiye|66,00|5|40,755820|30,025772|40,697941|29,914866|True|41T4065 |False|2020-08-27 17:54:14.223000000|2020-08-27 18:11:34.517000000|1|True
4981|41|352|Kocaeli-Sakarya Yolu 59 Ertuðul Gazi Mah. Kartepe|  Mahmutpasa Mah. Basiskele|57,00|4|40,750097|30,046855|40,730214|29,957507|True|41T4103 |False|2020-08-27 17:54:18.473000000|2020-08-27 18:07:42.427000000|1|True
4982|46|332|Uzunçiftlik Hürriyet, Neþem Sk. No:21, 41250 Kartepe/Kocaeli, Türkiye|Sapanca Yolu Caddesi  Yanik Mah. Sapanca|35,00|5|40,758662|30,031215|40,775221|29,974493|True|41T4085 |False|2020-08-27 17:54:36.257000000|2020-08-27 18:16:15.247000000|1|True
4983|47|416|Farabi Sokak 9 Sarýmeþe Mah. Kartepe|Yahyakaptan, Seymen Cd. No:41, 41050 Izmit/Kocaeli, Türkiye|55,00|4|40,733656|30,046513|40,777796|29,953156|True|41T4032 |False|2020-08-27 17:54:44.287000000|2020-08-27 18:06:15.850000000|1|True
4984|48|234|Doðanlar Sokak 105 Alikahya Atatürk Mah. Izmit|Bülent Sokak 58 Bekirdere Mah. Izmit|38,00|4|40,765325|30,023229|40,755510|29,954445|True|41T4011 |False|2020-08-27 17:56:34.883000000|2020-08-27 18:16:54.163000000|1|True
4985|49|429|Villam 3 Sitesi Yolu  Ertuðul Gazi Mah. Kartepe|Özsu Sokak 10A Sanayi Mah. Izmit|21,00|4|40,757216|30,025425|40,744720|30,062831|True|41T4061 |False|2020-08-27 17:56:57.413000000|2020-08-27 18:09:13.427000000|1|True
4986|50|269|Ýsmet Paþa Caddesi 84 Ataevler Mah. Kartepe|Altun Sokak 27–33 Emekevler Mah. Kartepe|48,00|4|40,746369|30,036911|40,685284|29,996154|True|41T4027 |False|2020-08-27 17:57:35.730000000|2020-08-27 18:04:32.163000000|1|True
4987|51|188|Özbey Sokak 11 Dumlupýnar Mah. Kartepe|18. Sokak 23 Dogantepe Mah. Basiskele|35,00|4|40,754161|30,024121|40,772103|29,945206|True|41T4108 |False|2020-08-27 17:57:56.713000000|2020-08-27 18:19:21.290000000|1|True
4988|52|411|Keser Caddesi 5 Sarýmeþe Mah. Kartepe|Mücahit Sokak 13 Erenler Mah. Izmit|36,00|4|40,729043|30,039789|40,703349|29,987711|True|41T4058 |False|2020-08-27 17:58:30.527000000|2020-08-27 18:13:28.437000000|1|True
4989|53|259|Sakýp Sabancý Bulvarý 7 Alikahya Merkez Mah. Izmit|Nuri Pasa Caddesi 56A Pasadag Mah. Basiskele|20,00|4|40,770707|30,003749|40,773423|30,035807|True|41T4057 |False|2020-08-27 17:59:18.730000000|2020-08-27 18:11:19.753000000|1|True
4991|57|164|Hekim Sokak 9 Dumlupýnar Mah. Kartepe|Izmit Sanayi Sitesi 8 Cad 9 Sanayi Mah. Izmit|40,00|5|40,762641|30,026434|40,748721|29,950480|True|41T4022 |False|2020-08-27 17:59:48.497000000|2020-08-27 18:12:16.430000000|1|True
4992|58|354|Þenlik Sokak 26 Fatih Sultan Mehmet Mah. Kartepe|Gençlik Sokak 20 Fatih Sultan Mehmet Mah. Kartepe|12,00|5|40,735608|30,043009|40,727486|30,024003|True|41T4080 |False|2020-08-27 18:00:56.670000000|2020-08-27 18:07:47.853000000|1|True
4993|61|355|Beþik Sokak 56 Rahmiye Mah. Kartepe|Doruk Sokak 8 Çukurbag Mah. Izmit|47,00|5|40,727350|30,011450|40,768218|29,929554|True|41T4087 |False|2020-08-27 18:01:14.203000000|2020-08-27 18:23:31.160000000|1|True
4995|38|349|Deðirmenli Sokak 21 Dumlupýnar Mah. Kartepe|Sehit Yilmaz Dedeoglu Sokak 16/1 Suadiye Mah. Kartepe|46,00|4|40,757525|30,016982|40,702800|30,068739|True|41T4065 |False|2020-08-27 18:02:31.313000000|2020-08-27 18:18:31.157000000|1|True
4996|41|387|Beyaz Gül Sokak 23 Ovacýk Mah. Baþiskele|Durhasan Merkez Mevkii Küme Evleri 39 Durhasan Mah. Izmit|69,00|4|40,728324|30,003069|40,810295|30,040032|True|41T4103 |False|2020-08-27 18:02:59.707000000|2020-08-27 18:30:25.247000000|1|True
4997|46|352|Çaðla Sokak 9 Köseköy Mah. Kartepe|Akarca Caddesi 8 Alikahya Fatih Mah. Izmit|24,00|4|40,750374|30,003408|40,771485|29,979389|True|41T4085 |False|2020-08-27 18:03:22.127000000|2020-08-27 18:13:21.127000000|1|True
